Time,max capacity,pod_1,pod_2,pod_3,pod_4,pod_6,pod_7,pod_9,pod_10,pod_11,pod_12,pod_13,pod_15,pod_16,pod_17,pod_18,pod_19,pod_20,pod_21,pod_22,pod_23,pod_24,pod_25,pod_26,pod_27,pod_28,pod_29,pod_30,pod_31,pod_32,pod_33,pod_34,pod_35,pod_36,pod_37,pod_38,pod_39,pod_40,pod_41,pod_42,pod_43,pod_44,pod_45,pod_46,pod_47,pod_48,pod_49,pod_50,pod_51,pod_52,pod_53,pod_54,pod_55,pod_56,pod_57,pod_58,pod_59,pod_60,pod_61
2025-12-07 10:40:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,21.8 MiB,66.1 MiB,8.44 GiB,2.58 MiB,623 MiB,18.8 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.01 GiB,29.8 MiB,187 MiB,9.81 MiB,24.2 MiB,88.9 MiB,102 MiB,538 MiB,13.1 MiB,25.7 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,624 MiB,903 MiB,894 MiB,909 MiB,774 MiB,33.1 MiB,123 MiB,34.6 MiB,9.58 MiB
2025-12-07 10:42:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.2 MiB,66.1 MiB,8.44 GiB,2.83 MiB,627 MiB,19.0 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.13 GiB,29.3 MiB,187 MiB,10.1 MiB,24.1 MiB,90.9 MiB,102 MiB,539 MiB,13.2 MiB,25.8 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,621 MiB,903 MiB,894 MiB,909 MiB,781 MiB,33.1 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-07 10:44:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.3 MiB,66.1 MiB,8.44 GiB,2.84 MiB,598 MiB,19.3 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.15 GiB,29.6 MiB,187 MiB,10.2 MiB,22.9 MiB,90.2 MiB,102 MiB,538 MiB,14.4 MiB,25.9 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,620 MiB,902 MiB,893 MiB,909 MiB,782 MiB,33.1 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-07 10:46:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.2 MiB,66.1 MiB,8.44 GiB,2.84 MiB,612 MiB,19.2 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.15 GiB,29.8 MiB,187 MiB,9.88 MiB,24.1 MiB,91.5 MiB,104 MiB,538 MiB,13.7 MiB,25.9 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,615 MiB,903 MiB,893 MiB,906 MiB,748 MiB,33.1 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-07 10:48:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.8 MiB,66.1 MiB,8.44 GiB,2.59 MiB,624 MiB,18.8 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.15 GiB,29.8 MiB,187 MiB,9.65 MiB,24.7 MiB,90.0 MiB,104 MiB,538 MiB,12.9 MiB,24.3 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,615 MiB,901 MiB,893 MiB,904 MiB,649 MiB,33.1 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-07 10:50:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.9 MiB,66.1 MiB,8.44 GiB,2.60 MiB,630 MiB,19.0 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.16 GiB,29.7 MiB,186 MiB,9.80 MiB,24.1 MiB,89.0 MiB,101 MiB,538 MiB,13.5 MiB,24.9 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.1 MiB,615 MiB,901 MiB,893 MiB,917 MiB,750 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 10:52:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,25.0 MiB,66.1 MiB,8.44 GiB,3.05 MiB,637 MiB,19.2 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.24 GiB,29.6 MiB,187 MiB,9.96 MiB,24.3 MiB,89.5 MiB,103 MiB,538 MiB,13.1 MiB,26.9 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,487 MiB,899 MiB,902 MiB,915 MiB,768 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 10:54:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,25.2 MiB,66.1 MiB,8.44 GiB,2.88 MiB,661 MiB,19.1 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.28 GiB,29.4 MiB,187 MiB,9.97 MiB,24.9 MiB,91.2 MiB,101 MiB,538 MiB,13.1 MiB,27.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,586 MiB,899 MiB,912 MiB,913 MiB,769 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 10:56:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.0 MiB,66.1 MiB,8.44 GiB,3.36 MiB,665 MiB,18.9 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.28 GiB,29.6 MiB,187 MiB,10.1 MiB,22.8 MiB,91.0 MiB,102 MiB,540 MiB,13.1 MiB,24.6 MiB,59.8 MiB,70.1 MiB,44.4 MiB,10.3 MiB,612 MiB,899 MiB,908 MiB,912 MiB,648 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 10:58:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.2 MiB,66.1 MiB,8.44 GiB,2.84 MiB,657 MiB,18.9 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.28 GiB,29.6 MiB,187 MiB,9.82 MiB,24.5 MiB,90.7 MiB,103 MiB,540 MiB,12.1 MiB,25.6 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,611 MiB,898 MiB,906 MiB,910 MiB,772 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 11:00:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.4 MiB,66.1 MiB,8.44 GiB,2.83 MiB,661 MiB,19.2 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.28 GiB,29.8 MiB,187 MiB,9.70 MiB,24.9 MiB,88.4 MiB,104 MiB,540 MiB,12.5 MiB,24.4 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,606 MiB,899 MiB,905 MiB,909 MiB,748 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 11:02:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,25.2 MiB,66.1 MiB,8.44 GiB,2.82 MiB,643 MiB,19.2 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,312 MiB,175 MiB,1.30 GiB,29.3 MiB,186 MiB,9.81 MiB,24.0 MiB,91.3 MiB,100 MiB,540 MiB,12.9 MiB,25.7 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,606 MiB,909 MiB,901 MiB,909 MiB,747 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 11:04:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.4 MiB,66.1 MiB,8.44 GiB,3.34 MiB,643 MiB,18.9 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,334 MiB,159 MiB,163 MiB,495 MiB,359 MiB,1.30 GiB,29.3 MiB,187 MiB,9.99 MiB,24.7 MiB,91 MiB,96.7 MiB,540 MiB,13.1 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,605 MiB,907 MiB,901 MiB,923 MiB,751 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:06:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.8 MiB,66.1 MiB,8.44 GiB,2.67 MiB,648 MiB,19.0 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,377 MiB,159 MiB,163 MiB,522 MiB,383 MiB,1.30 GiB,29.5 MiB,187 MiB,9.76 MiB,22.8 MiB,89.1 MiB,98.5 MiB,540 MiB,12.9 MiB,24.8 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,603 MiB,908 MiB,923 MiB,921 MiB,648 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:08:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.3 MiB,66.1 MiB,8.44 GiB,2.61 MiB,602 MiB,18.9 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,419 MiB,159 MiB,163 MiB,533 MiB,412 MiB,1.30 GiB,29.4 MiB,187 MiB,9.96 MiB,24.5 MiB,91.8 MiB,101 MiB,540 MiB,12.8 MiB,25.6 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,602 MiB,907 MiB,916 MiB,921 MiB,775 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:10:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.3 MiB,66.1 MiB,8.44 GiB,2.62 MiB,634 MiB,19.0 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,437 MiB,159 MiB,163 MiB,536 MiB,424 MiB,1.31 GiB,29.2 MiB,187 MiB,9.55 MiB,25.0 MiB,91.2 MiB,99.5 MiB,540 MiB,12.9 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,612 MiB,904 MiB,926 MiB,919 MiB,775 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:12:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.4 MiB,66.1 MiB,8.44 GiB,2.86 MiB,638 MiB,18.9 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,468 MiB,159 MiB,163 MiB,532 MiB,527 MiB,1.31 GiB,29.6 MiB,187 MiB,9.70 MiB,24.0 MiB,89.3 MiB,99.9 MiB,540 MiB,14.4 MiB,25.6 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,612 MiB,935 MiB,925 MiB,919 MiB,783 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:14:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.6 MiB,66.1 MiB,8.44 GiB,2.84 MiB,598 MiB,18.9 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,498 MiB,159 MiB,163 MiB,530 MiB,586 MiB,1.31 GiB,29.5 MiB,187 MiB,9.71 MiB,24.4 MiB,91.8 MiB,101 MiB,540 MiB,11.7 MiB,24.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,608 MiB,924 MiB,924 MiB,919 MiB,770 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:16:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.7 MiB,66.1 MiB,8.44 GiB,2.84 MiB,578 MiB,19.1 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,518 MiB,159 MiB,163 MiB,530 MiB,616 MiB,1.31 GiB,29.5 MiB,187 MiB,9.87 MiB,24.8 MiB,90.6 MiB,101 MiB,540 MiB,12.5 MiB,25.1 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,617 MiB,921 MiB,922 MiB,917 MiB,649 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:18:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.5 MiB,66.1 MiB,8.44 GiB,3.35 MiB,584 MiB,19.1 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,539 MiB,159 MiB,163 MiB,530 MiB,175 MiB,1.32 GiB,29.5 MiB,187 MiB,9.85 MiB,25.3 MiB,90.2 MiB,98.5 MiB,540 MiB,13.0 MiB,25.7 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,617 MiB,920 MiB,921 MiB,917 MiB,650 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:20:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.9 MiB,66.1 MiB,8.44 GiB,3.03 MiB,584 MiB,19.0 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,557 MiB,159 MiB,163 MiB,530 MiB,175 MiB,1.32 GiB,29.6 MiB,187 MiB,9.73 MiB,23.0 MiB,91.1 MiB,99.0 MiB,540 MiB,13.1 MiB,25.8 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,617 MiB,916 MiB,920 MiB,917 MiB,771 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:22:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.0 MiB,66.1 MiB,8.44 GiB,2.98 MiB,588 MiB,19.1 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,579 MiB,159 MiB,163 MiB,530 MiB,175 MiB,1.32 GiB,29.7 MiB,187 MiB,10.1 MiB,24.3 MiB,89.7 MiB,99.0 MiB,540 MiB,13.1 MiB,25.8 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,618 MiB,916 MiB,917 MiB,916 MiB,648 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:24:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.1 MiB,66.1 MiB,8.44 GiB,3.06 MiB,567 MiB,19.0 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,592 MiB,159 MiB,163 MiB,530 MiB,175 MiB,1.36 GiB,29.8 MiB,186 MiB,10.2 MiB,24.0 MiB,90.9 MiB,101 MiB,540 MiB,12.8 MiB,25.7 MiB,60.3 MiB,70.1 MiB,44.4 MiB,44.0 MiB,623 MiB,910 MiB,915 MiB,916 MiB,747 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:26:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.4 MiB,66.1 MiB,8.44 GiB,2.60 MiB,574 MiB,18.9 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,617 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.36 GiB,29.6 MiB,186 MiB,9.80 MiB,24.8 MiB,90.7 MiB,103 MiB,540 MiB,13.2 MiB,25.7 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.0 MiB,623 MiB,910 MiB,915 MiB,915 MiB,747 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:28:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.6 MiB,66.1 MiB,8.44 GiB,3.61 MiB,545 MiB,19.2 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,633 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.36 GiB,29.4 MiB,186 MiB,9.86 MiB,25.0 MiB,91.2 MiB,103 MiB,540 MiB,12.0 MiB,26.6 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.0 MiB,623 MiB,909 MiB,935 MiB,915 MiB,750 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:30:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.3 MiB,66.2 MiB,8.44 GiB,3.13 MiB,528 MiB,18.9 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.36 GiB,29.5 MiB,187 MiB,9.97 MiB,24.3 MiB,91.4 MiB,103 MiB,547 MiB,12.4 MiB,25.1 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.0 MiB,623 MiB,909 MiB,930 MiB,915 MiB,750 MiB,33.1 MiB,123 MiB,34.9 MiB,9.68 MiB
2025-12-07 11:32:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.4 MiB,66.2 MiB,8.44 GiB,3.34 MiB,529 MiB,18.9 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.36 GiB,29.6 MiB,187 MiB,10.1 MiB,24.7 MiB,92.2 MiB,101 MiB,547 MiB,13.0 MiB,24.7 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.0 MiB,621 MiB,909 MiB,930 MiB,933 MiB,767 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:34:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,23.7 MiB,66.2 MiB,8.44 GiB,2.86 MiB,541 MiB,19.0 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.36 GiB,29.4 MiB,187 MiB,9.93 MiB,23.0 MiB,89.5 MiB,102 MiB,539 MiB,13.1 MiB,25.6 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.0 MiB,621 MiB,907 MiB,924 MiB,930 MiB,747 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:36:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.4 MiB,66.2 MiB,8.44 GiB,2.64 MiB,549 MiB,19.0 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.36 GiB,29.6 MiB,187 MiB,10.1 MiB,24.4 MiB,90 MiB,104 MiB,538 MiB,12.9 MiB,25.8 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.0 MiB,621 MiB,906 MiB,923 MiB,928 MiB,783 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:38:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.5 MiB,66.2 MiB,8.44 GiB,3.10 MiB,536 MiB,19.1 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.36 GiB,29.5 MiB,187 MiB,9.86 MiB,24.3 MiB,89.3 MiB,104 MiB,538 MiB,13.0 MiB,25.3 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.0 MiB,620 MiB,904 MiB,922 MiB,923 MiB,786 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:40:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.3 MiB,66.2 MiB,8.44 GiB,2.83 MiB,539 MiB,18.7 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.38 GiB,29.6 MiB,187 MiB,9.73 MiB,25.3 MiB,91.0 MiB,102 MiB,538 MiB,12.1 MiB,24.9 MiB,60.6 MiB,70.1 MiB,44.4 MiB,44.0 MiB,631 MiB,904 MiB,921 MiB,918 MiB,649 MiB,33.1 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-07 11:42:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,25.2 MiB,66.2 MiB,8.44 GiB,2.55 MiB,547 MiB,19.2 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.38 GiB,29.6 MiB,187 MiB,9.93 MiB,24.0 MiB,91.0 MiB,102 MiB,539 MiB,13.5 MiB,25.6 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,631 MiB,904 MiB,919 MiB,918 MiB,781 MiB,33.1 MiB,123 MiB,34.9 MiB,9.83 MiB
2025-12-07 11:44:00,61.8 GiB,3.31 GiB,2.98 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.3 MiB,66.2 MiB,8.44 GiB,3.28 MiB,527 MiB,19.0 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.38 GiB,29.8 MiB,187 MiB,10.2 MiB,24.6 MiB,90.5 MiB,101 MiB,539 MiB,12.8 MiB,25.7 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,629 MiB,913 MiB,917 MiB,916 MiB,648 MiB,33.1 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-07 11:46:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.54 GiB,,,,,,,,,,,,1.22 GiB,24.4 MiB,66.2 MiB,8.44 GiB,2.53 MiB,475 MiB,19.2 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.38 GiB,29.5 MiB,187 MiB,9.89 MiB,24.6 MiB,92.5 MiB,101 MiB,539 MiB,13.1 MiB,25.8 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,628 MiB,913 MiB,916 MiB,914 MiB,784 MiB,33.1 MiB,123 MiB,34.6 MiB,9.58 MiB
2025-12-07 11:48:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.55 GiB,,,,,,,,,,,,1.22 GiB,24.4 MiB,66.2 MiB,8.44 GiB,2.80 MiB,477 MiB,19.2 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.39 GiB,29.2 MiB,187 MiB,9.99 MiB,22.8 MiB,90.2 MiB,103 MiB,539 MiB,11.8 MiB,25.2 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,627 MiB,912 MiB,917 MiB,914 MiB,788 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 11:50:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.55 GiB,,,,,,,,,,,,1.22 GiB,23.3 MiB,66.2 MiB,8.44 GiB,3.33 MiB,477 MiB,19.0 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.39 GiB,29.4 MiB,187 MiB,9.90 MiB,24.3 MiB,89.2 MiB,103 MiB,539 MiB,11.6 MiB,25.0 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,628 MiB,912 MiB,916 MiB,914 MiB,788 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 11:52:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.55 GiB,,,,,,,,,,,,1.22 GiB,24.5 MiB,66.2 MiB,8.44 GiB,3.30 MiB,481 MiB,18.9 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.39 GiB,29.7 MiB,187 MiB,9.65 MiB,24.4 MiB,90.3 MiB,101 MiB,539 MiB,12.9 MiB,24.3 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,627 MiB,912 MiB,912 MiB,911 MiB,788 MiB,33.1 MiB,123 MiB,34.8 MiB,9.68 MiB
2025-12-07 11:54:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.55 GiB,,,,,,,,,,,,1.22 GiB,23.9 MiB,66.2 MiB,8.44 GiB,2.54 MiB,481 MiB,18.8 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.39 GiB,29.6 MiB,187 MiB,9.71 MiB,24.6 MiB,90.5 MiB,103 MiB,539 MiB,12.6 MiB,25.6 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,639 MiB,908 MiB,912 MiB,910 MiB,788 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 11:56:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.55 GiB,,,,,,,,,,,,1.22 GiB,24.6 MiB,66.2 MiB,8.44 GiB,3.08 MiB,499 MiB,19.2 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.40 GiB,29.5 MiB,187 MiB,9.79 MiB,25.0 MiB,90.6 MiB,103 MiB,539 MiB,12.6 MiB,26.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,636 MiB,908 MiB,912 MiB,910 MiB,789 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-07 11:58:00,61.8 GiB,3.31 GiB,2.73 MiB,,,,,,4.55 GiB,,,,,,,,,,,,1.22 GiB,25.2 MiB,66.4 MiB,8.44 GiB,3.30 MiB,479 MiB,19.1 MiB,2.51 GiB,2.87 MiB,266 MiB,140 MiB,156 MiB,159 MiB,163 MiB,313 MiB,175 MiB,1.40 GiB,29.8 MiB,187 MiB,9.96 MiB,24.1 MiB,89.7 MiB,101 MiB,539 MiB,12.2 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,635 MiB,909 MiB,911 MiB,910 MiB,649 MiB,33.1 MiB,123 MiB,34.8 MiB,9.58 MiB
